time,commanded_linear,commanded_angular,x_actual,y_actual,theta_actual,v_actual,omega_actual
1.3832390308380127,0.3,0,0.26740345266029797,-5.526129681105815e-05,-0.0002695240803034017,0.29978821777751813,-0.0001482477426948234
1.3915278911590576,0.3,0,0.26740345266029797,-5.526129681105815e-05,-0.0002695240803034017,0.29978821777751813,-0.0001482477426948234
1.3970637321472168,0.3,0,0.2772985289444258,-5.792995535011301e-05,-0.00027665916476845036,0.2998941734685606,-0.0002714057785266998
1.4033632278442383,0.3,0,0.2772985289444258,-5.792995535011301e-05,-0.00027665916476845036,0.2998941734685606,-0.0002714057785266998
1.417654037475586,0.3,0,0.2772985289444258,-5.792995535011301e-05,-0.00027665916476845036,0.2998941734685606,-0.0002714057785266998
1.4259300231933594,0.3,0,0.2772985289444258,-5.792995535011301e-05,-0.00027665916476845036,0.2998941734685606,-0.0002714057785266998
1.456862211227417,0.3,0,0.2871969769646119,-6.0732474617088524e-05,-0.00028563996909537065,0.2999966545174098,-0.00014996784111959133
1.4660289287567139,0.3,0,0.2871969769646119,-6.0732474617088524e-05,-0.00028563996909537065,0.2999966545174098,-0.00014996784111959133
1.475365161895752,0.3,0,0.2871969769646119,-6.0732474617088524e-05,-0.00028563996909537065,0.2999966545174098,-0.00014996784111959133
1.4810593128204346,0.3,0,0.2871969769646119,-6.0732474617088524e-05,-0.00028563996909537065,0.2999966545174098,-0.00014996784111959133
1.4877898693084717,0.3,0,0.2871969769646119,-6.0732474617088524e-05,-0.00028563996909537065,0.2999966545174098,-0.00014996784111959133
1.4987120628356934,0.3,0,0.2871969769646119,-6.0732474617088524e-05,-0.00028563996909537065,0.2999966545174098,-0.00014996784111959133
1.506831407546997,0.3,0,0.2973987287341742,-6.369430496305741e-05,-0.0002912865868672905,0.30011942877545295,-0.00018353954466488284
1.512951135635376,0.3,0,0.2973987287341742,-6.369430496305741e-05,-0.0002912865868672905,0.30011942877545295,-0.00018353954466488284
1.542982816696167,0.3,0,0.2973987287341742,-6.369430496305741e-05,-0.0002912865868672905,0.30011942877545295,-0.00018353954466488284
1.5476396083831787,0.3,0,0.3073042106978328,-6.662744241575828e-05,-0.00029846792399689783,0.30023444452699294,-0.00022213270360827241
1.5548295974731445,0.3,0,0.3073042106978328,-6.662744241575828e-05,-0.00029846792399689783,0.30023444452699294,-0.00022213270360827241
1.561713457107544,0.3,0,0.3073042106978328,-6.662744241575828e-05,-0.00029846792399689783,0.30023444452699294,-0.00022213270360827241
1.5695374011993408,0.3,0,0.3073042106978328,-6.662744241575828e-05,-0.00029846792399689783,0.30023444452699294,-0.00022213270360827241
1.5781805515289307,0.3,0,0.3073042106978328,-6.662744241575828e-05,-0.00029846792399689783,0.30023444452699294,-0.00022213270360827241
1.5842018127441406,0.3,0,0.3073042106978328,-6.662744241575828e-05,-0.00029846792399689783,0.30023444452699294,-0.00022213270360827241
1.5903542041778564,0.3,0,0.3073042106978328,-6.662744241575828e-05,-0.00029846792399689783,0.30023444452699294,-0.00022213270360827241
1.622690200805664,0.3,0,0.32742162781314715,-7.286090245412409e-05,-0.00031403398786127414,0.30020781599305757,-0.00021944690089552383
1.62868070602417,0.3,0,0.32742162781314715,-7.286090245412409e-05,-0.00031403398786127414,0.30020781599305757,-0.00021944690089552383
1.6381003856658936,0.3,0,0.33732417452572583,-7.615382581500338e-05,-0.00032823629515536497,0.29991138321433386,-0.000741314749884732
1.64357328414917,0.3,0,0.33732417452572583,-7.615382581500338e-05,-0.00032823629515536497,0.29991138321433386,-0.000741314749884732
1.6508142948150635,0.3,0,0.3472058933343969,-7.945210227803039e-05,-0.000348590102676792,0.299510034041917,-0.000577832767649243
1.6595818996429443,0.3,0,0.3472058933343969,-7.945210227803039e-05,-0.000348590102676792,0.299510034041917,-0.000577832767649243
1.665219783782959,0.3,0,0.3472058933343969,-7.945210227803039e-05,-0.000348590102676792,0.299510034041917,-0.000577832767649243
1.6930177211761475,0.3,0,0.3574014445119165,-8.306563252755618e-05,-0.00035332319985633537,0.2997577603128286,0.00035752768959816704
1.7061657905578613,0.3,0,0.3574014445119165,-8.306563252755618e-05,-0.00035332319985633537,0.2997577603128286,0.00035752768959816704
1.711667776107788,0.3,0,0.3574014445119165,-8.306563252755618e-05,-0.00035332319985633537,0.2997577603128286,0.00035752768959816704
1.7172861099243164,0.3,0,0.3574014445119165,-8.306563252755618e-05,-0.00035332319985633537,0.2997577603128286,0.00035752768959816704
1.7234909534454346,0.3,0,0.3574014445119165,-8.306563252755618e-05,-0.00035332319985633537,0.2997577603128286,0.00035752768959816704
1.7291100025177002,0.3,0,0.3574014445119165,-8.306563252755618e-05,-0.00035332319985633537,0.2997577603128286,0.00035752768959816704
1.7351913452148438,0.3,0,0.3574014445119165,-8.306563252755618e-05,-0.00035332319985633537,0.2997577603128286,0.00035752768959816704
1.751382827758789,0.3,0,0.36729277741169825,-8.655172447185908e-05,-0.00035328221438219517,0.29975357684044435,-5.288268480619023e-05
1.7590749263763428,0.3,0,0.36729277741169825,-8.655172447185908e-05,-0.00035328221438219517,0.29975357684044435,-5.288268480619023e-05
1.7866013050079346,0.3,0,0.3771866229688391,-9.004859430189859e-05,-0.00035706117499771943,0.29985181390848015,-0.0001671580328682296
1.7914659976959229,0.3,0,0.3771866229688391,-9.004859430189859e-05,-0.00035706117499771943,0.29985181390848015,-0.0001671580328682296
1.7969017028808594,0.3,0,0.3771866229688391,-9.004859430189859e-05,-0.00035706117499771943,0.29985181390848015,-0.0001671580328682296
1.8058264255523682,0.3,0,0.3771866229688391,-9.004859430189859e-05,-0.00035706117499771943,0.29985181390848015,-0.0001671580328682296
1.8113396167755127,0.3,0,0.3771866229688391,-9.004859430189859e-05,-0.00035706117499771943,0.29985181390848015,-0.0001671580328682296
1.8191330432891846,0.3,0,0.3771866229688391,-9.004859430189859e-05,-0.00035706117499771943,0.29985181390848015,-0.0001671580328682296
1.8288168907165527,0.3,0,0.3972842199620265,-9.73746989614349e-05,-0.00036874276198357647,0.3000733994094885,-0.00012912503528139034
1.8359603881835938,0.3,0,0.3972842199620265,-9.73746989614349e-05,-0.00036874276198357647,0.3000733994094885,-0.00012912503528139034
1.875821590423584,0.3,0,0.40718831024189095,-0.00010106306305739607,-0.0003741063538316783,0.30019127119085115,-0.00017916737091462935
1.8783354759216309,0.3,0,0.40718831024189095,-0.00010106306305739607,-0.0003741063538316783,0.30019127119085115,-0.00017916737091462935
1.8840391635894775,0.3,0,0.40718831024189095,-0.00010106306305739607,-0.0003741063538316783,0.30019127119085115,-0.00017916737091462935
1.889427661895752,0.3,0,0.41739621577556923,-0.00010494041064914577,-0.0003807654309393551,0.30029861349842657,-0.00019618066406026759
1.8973517417907715,0.3,0,0.41739621577556923,-0.00010494041064914577,-0.0003807654309393551,0.30029861349842657,-0.00019618066406026759
1.9036245346069336,0.3,0,0.41739621577556923,-0.00010494041064914577,-0.0003807654309393551,0.30029861349842657,-0.00019618066406026759
1.9102075099945068,0.3,0,0.41739621577556923,-0.00010494041064914577,-0.0003807654309393551,0.30029861349842657,-0.00019618066406026759
1.9163486957550049,0.3,0,0.41739621577556923,-0.00010494041064914577,-0.0003807654309393551,0.30029861349842657,-0.00019618066406026759
1.9315240383148193,0.3,0,0.41739621577556923,-0.00010494041064914577,-0.0003807654309393551,0.30029861349842657,-0.00019618066406026759
1.959514856338501,0.3,0,0.42730554709543894,-0.00010878276305807616,-0.00038794624163122253,0.30026240333767135,-0.0002064513361161838
1.9640092849731445,0.3,0,0.42730554709543894,-0.00010878276305807616,-0.00038794624163122253,0.30026240333767135,-0.0002064513361161838
1.9715666770935059,0.3,0,0.42730554709543894,-0.00010878276305807616,-0.00038794624163122253,0.30026240333767135,-0.0002064513361161838
1.978475570678711,0.3,0,0.42730554709543894,-0.00010878276305807616,-0.00038794624163122253,0.30026240333767135,-0.0002064513361161838
1.985102653503418,0.3,0,0.42730554709543894,-0.00010878276305807616,-0.00038794624163122253,0.30026240333767135,-0.0002064513361161838
1.9919743537902832,0.3,0,0.42730554709543894,-0.00010878276305807616,-0.00038794624163122253,0.30026240333767135,-0.0002064513361161838
1.9975438117980957,0.3,0,0.42730554709543894,-0.00010878276305807616,-0.00038794624163122253,0.30026240333767135,-0.0002064513361161838
2.003401279449463,0.3,0,0.4474012857049107,-0.00011710262522233092,-0.00042296828198736653,0.2991669859743831,-0.0006579623667469592
2.0259511470794678,0.3,0,0.4474012857049107,-0.00011710262522233092,-0.00042296828198736653,0.2991669859743831,-0.0006579623667469592
2.0396502017974854,0.3,0,0.4474012857049107,-0.00011710262522233092,-0.00042296828198736653,0.2991669859743831,-0.0006579623667469592
2.0454154014587402,0.3,0,0.4474012857049107,-0.00011710262522233092,-0.00042296828198736653,0.2991669859743831,-0.0006579623667469592
2.051037311553955,0.3,0,0.4671825046544813,-0.00012549941764475407,-0.00043367586820341526,0.2997254166847063,9.952175779761036e-06
2.0602493286132812,0.3,0,0.4671825046544813,-0.00012549941764475407,-0.00043367586820341526,0.2997254166847063,9.952175779761036e-06
2.0675461292266846,0.3,0,0.4671825046544813,-0.00012549941764475407,-0.00043367586820341526,0.2997254166847063,9.952175779761036e-06
2.076690673828125,0.3,0,0.4671825046544813,-0.00012549941764475407,-0.00043367586820341526,0.2997254166847063,9.952175779761036e-06
2.0828607082366943,0.3,0,0.4671825046544813,-0.00012549941764475407,-0.00043367586820341526,0.2997254166847063,9.952175779761036e-06
2.11826753616333,0.3,0,0.47737505816852815,-0.00012992611798783206,-0.000435187006422714,0.29981442101745753,-9.168216572010197e-05
2.1221723556518555,0.3,0,0.48727101949099416,-0.00013424331073192422,-0.00043980380666541,0.29992455024323333,-0.0001759955917133397
2.129352569580078,0.3,0,0.48727101949099416,-0.00013424331073192422,-0.00043980380666541,0.29992455024323333,-0.0001759955917133397
2.138815402984619,0.3,0,0.48727101949099416,-0.00013424331073192422,-0.00043980380666541,0.29992455024323333,-0.0001759955917133397
2.1438543796539307,0.3,0,0.48727101949099416,-0.00013424331073192422,-0.00043980380666541,0.29992455024323333,-0.0001759955917133397
2.15250301361084,0.3,0,0.48727101949099416,-0.00013424331073192422,-0.00043980380666541,0.29992455024323333,-0.0001759955917133397
2.1618564128875732,0.3,0,0.48727101949099416,-0.00013424331073192422,-0.00043980380666541,0.29992455024323333,-0.0001759955917133397
2.1700737476348877,0.3,0,0.49717029385719197,-0.0001386439425207805,-0.0004444739066178095,0.30002288219125195,-4.626714124303977e-05
2.2022674083709717,0.3,0,0.49717029385719197,-0.0001386439425207805,-0.0004444739066178095,0.30002288219125195,-4.626714124303977e-05
2.2121968269348145,0.3,0,0.5073730984298183,-0.00014320771896273252,-0.0004484287656284753,0.30015083573885865,-0.00013384425164617727
2.2176764011383057,0.3,0,0.5073730984298183,-0.00014320771896273252,-0.0004484287656284753,0.30015083573885865,-0.00013384425164617727
2.22173810005188,0.3,0,0.5073730984298183,-0.00014320771896273252,-0.0004484287656284753,0.30015083573885865,-0.00013384425164617727
2.22998309135437,0.3,0,0.5073730984298183,-0.00014320771896273252,-0.0004484287656284753,0.30015083573885865,-0.00013384425164617727
2.2387681007385254,0.3,0,0.5073730984298183,-0.00014320771896273252,-0.0004484287656284753,0.30015083573885865,-0.00013384425164617727
2.243910312652588,0.3,0,0.5073730984298183,-0.00014320771896273252,-0.0004484287656284753,0.30015083573885865,-0.00013384425164617727
2.250032901763916,0.3,0,0.5073730984298183,-0.00014320771896273252,-0.0004484287656284753,0.30015083573885865,-0.00013384425164617727
2.2781076431274414,0.3,0,0.5271888957146871,-0.00015225100933844465,-0.0004602123665995433,0.3003064577089147,-0.00021118048868843382
2.2832295894622803,0.3,0,0.5271888957146871,-0.00015225100933844465,-0.0004602123665995433,0.3003064577089147,-0.00021118048868843382
2.2882707118988037,0.3,0,0.5271888957146871,-0.00015225100933844465,-0.0004602123665995433,0.3003064577089147,-0.00021118048868843382
2.2954986095428467,0.3,0,0.5271888957146871,-0.00015225100933844465,-0.0004602123665995433,0.3003064577089147,-0.00021118048868843382
2.3054933547973633,0.3,0,0.5271888957146871,-0.00015225100933844465,-0.0004602123665995433,0.3003064577089147,-0.00021118048868843382
2.3105344772338867,0.3,0,0.5271888957146871,-0.00015225100933844465,-0.0004602123665995433,0.3003064577089147,-0.00021118048868843382
2.332747459411621,0.3,0,0.5472955780730479,-0.00016206714095896938,-0.0004904683501448341,0.29967246378604645,-0.001034592749725355
2.363457679748535,0.3,0,0.5472955780730479,-0.00016206714095896938,-0.0004904683501448341,0.29967246378604645,-0.001034592749725355
